Name,Finish,Duration,run,iterations,Fleetsize,Price1,Price2,Spacing,Demand Factor Adjust,Max Deviation Factor,Opt out distance,demand,served,serviceratio,alternate,serviceMSA,devFactP_MSA,walkTP_MSA,waitTP_MSA,devFactO_MSA,walkTO_MSA,waitTO_MSA.append
Iteration_2023-02-24_14:44:20,14:44:20,12.618656,3,3,4,20,0.375,0,1,2,0.7,"[11, 11, 11]","[11, 11, 11]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.013433001085341, 1.017910668113788, 1.017910668113788]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:44:33,14:44:33,13.50286,4,3,4,20,0.375,0,1,2,0.7,"[9, 9, 9]","[9, 9, 9]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:44:46,14:44:46,13.8379,5,3,4,20,0.375,0,1,2,0.7,"[17, 17, 17]","[17, 17, 17]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0303249547221767, 1.0404332729629022, 1.0404332729629022]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:44:59,14:44:59,12.478441,6,3,4,20,0.375,0,1,2,0.7,"[7, 7, 7]","[7, 7, 7]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0373390465374843, 1.0497853953833125, 1.0497853953833125]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:45:11,14:45:11,12.430008,7,3,4,20,0.375,0,1,2,0.7,"[10, 10, 10]","[10, 10, 10]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0695183599795863, 1.0926911466394484, 1.0926911466394484]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0979643699395345, 1.1306191599193793, 1.1306191599193793]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:45:24,14:45:24,12.662787,8,3,4,20,0.375,0,1,2,0.7,"[17, 17, 16, 16]","[17, 17, 16, 16]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0165647663187976, 1.02208635509173, 1.02208635509173]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0333091391590734, 1.0444121855454311, 1.0444121855454311]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:45:37,14:45:37,13.9058,9,3,4,20,0.375,0,1,2,0.7,"[20, 20, 20]","[20, 20, 20]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0130643270484234, 1.0174191027312312, 1.0174191027312312]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0391402322131524, 1.0521869762842033, 1.0521869762842033]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:45:49,14:45:49,12.192748,10,3,4,20,0.375,0,1,2,0.7,"[8, 8, 8]","[8, 8, 8]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:46:02,14:46:02,12.72081,11,3,4,20,0.375,0,1,2,0.7,"[10, 10, 10]","[10, 10, 10]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0392804178042527, 1.0523738904056703, 1.0523738904056703]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:46:15,14:46:15,12.937384,12,3,4,20,0.375,0,1,2,0.7,"[13, 12, 12, 12]","[13, 12, 12, 12]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0347357501192889, 1.0501738612834173, 1.0501738612834173]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:46:27,14:46:27,12.671677,13,3,4,20,0.375,0,1,2,0.7,"[9, 9, 9]","[9, 9, 9]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0598394273243965, 1.0797859030991954, 1.0797859030991954]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:46:40,14:46:40,12.628101,14,3,4,20,0.375,0,1,2,0.7,"[11, 11, 11]","[11, 11, 11]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.1404314928308041, 1.1872419904410723, 1.1872419904410723]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:46:53,14:46:53,12.72075,15,3,4,20,0.375,0,1,2,0.7,"[12, 12, 12]","[12, 12, 12]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0681960496902023, 1.0909280662536032, 1.0909280662536032]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:47:06,14:47:06,12.575203,16,3,4,20,0.375,0,1,2,0.7,"[9, 9, 9]","[9, 9, 9]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:47:18,14:47:18,12.352793,17,3,4,20,0.375,0,1,2,0.7,"[8, 8, 8]","[8, 8, 8]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0523933933425402, 1.0698578577900537, 1.0698578577900537]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:47:31,14:47:31,12.621958,18,3,4,20,0.375,0,1,2,0.7,"[11, 11, 11]","[11, 11, 11]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.016603744796055, 1.02213832639474, 1.02213832639474]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:47:44,14:47:44,13.256218,19,3,4,20,0.375,0,1,2,0.7,"[12, 12, 12]","[12, 12, 12]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0635651542749567, 1.0847535390332756, 1.0847535390332756]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0094376918769203, 1.0125835891692272, 1.0125835891692272]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:47:57,14:47:57,12.805669,20,3,4,20,0.375,0,1,2,0.7,"[15, 15, 15]","[15, 15, 15]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0255072287583178, 1.0340096383444237, 1.0340096383444237]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0438598675470352, 1.0584798233960468, 1.0584798233960468]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:53:43,14:53:43,38.89464,1,7,4,2,0.375,0,1,2,0.7,"[224, 178, 172, 170, 166, 166, 165]","[149, 144, 144, 143, 144, 144, 143]","[0.6651785714285714, 0.8089887640449438, 0.8372093023255814, 0.8411764705882353, 0.8674698795180723, 0.8674698795180723, 0.8666666666666667]",False,"[1, 0.6651785714285714, 0.8089887640449438, 0.8372093023255814, 0.8411764705882353, 0.8674698795180723, 0.8674698795180723, 0.8666666666666667]","[1.0, 1.2531796531677828, 1.3215716552625327, 1.3536248500286945, 1.3728567668883915, 1.3834647582620505, 1.3910418949575214, 1.3910418949575214]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 7.114648905733985, 9.417265854300817, 10.36649607685977, 10.920300746013908, 11.261786240840728, 11.505704451431313, 11.505704451431313]","[1.0, 1.1535239895634148, 1.2015262469063155, 1.2193582518029396, 1.2297466145631248, 1.2398874210284043, 1.2471308542178896, 1.2471308542178896]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.7420709969559216, 2.044794665630566, 1.9589453494520708, 1.8696228187186794, 1.8352034076226547, 1.810618113982637, 1.810618113982637]"
Iteration_2023-02-24_14:54:31,14:54:31,47.705432,2,8,4,2,0.375,0,1,2,0.7,"[219, 188, 181, 177, 175, 173, 172, 172]","[156, 148, 150, 150, 150, 149, 149, 149]","[0.7123287671232876, 0.7872340425531915, 0.8287292817679558, 0.847457627118644, 0.8571428571428571, 0.861271676300578, 0.8662790697674418, 0.8662790697674418]",False,"[1, 0.7123287671232876, 0.7872340425531915, 0.8287292817679558, 0.847457627118644, 0.8571428571428571, 0.861271676300578, 0.8662790697674418, 0.8662790697674418]","[1.0, 1.218524822827881, 1.3112908990167413, 1.35735617817503, 1.3849953456700033, 1.4034214573333186, 1.4165829656642581, 1.425977925572524, 1.425977925572524]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 6.576208395152712, 8.826801516342345, 9.753787245375623, 10.270398684113074, 10.590953378265064, 10.818329205627915, 10.974481227236517, 10.974481227236517]","[1.0, 1.1613858720506856, 1.2126173751645473, 1.2401462134445826, 1.2566635164126039, 1.267675051724618, 1.276152327014277, 1.2825102834815212, 1.2825102834815212]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.5152942204382986, 1.985506633199065, 2.1261094966742506, 2.210471214759362, 2.266712360149436, 2.3399996199539297, 2.3954272931180594, 2.3954272931180594]"
Iteration_2023-02-24_14:54:49,14:54:49,12.991616,1,3,4,21,0.375,0,1,2,0.7,"[11, 11, 11]","[11, 11, 11]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:55:01,14:55:01,12.410503,2,3,4,21,0.375,0,1,2,0.7,"[8, 8, 8]","[8, 8, 8]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:55:14,14:55:14,12.458764,3,3,4,21,0.375,0,1,2,0.7,"[10, 10, 10]","[10, 10, 10]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:55:27,14:55:27,13.23594,4,3,4,21,0.375,0,1,2,0.7,"[7, 7, 7]","[7, 7, 7]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:55:40,14:55:40,12.882953,5,3,4,21,0.375,0,1,2,0.7,"[15, 15, 15]","[15, 15, 15]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0077734467589676, 1.0103645956786236, 1.0103645956786236]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:55:52,14:55:52,12.450494,6,3,4,21,0.375,0,1,2,0.7,"[5, 5, 5]","[5, 5, 5]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:56:05,14:56:05,12.512354,7,3,4,21,0.375,0,1,2,0.7,"[8, 8, 8]","[8, 8, 8]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.069475278128063, 1.0926337041707506, 1.0926337041707506]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.122455462424418, 1.1632739498992242, 1.1632739498992242]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:56:18,14:56:18,13.204273,8,3,4,21,0.375,0,1,2,0.7,"[13, 12, 12, 12]","[13, 12, 12, 12]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0193255607052638, 1.025767414273685, 1.025767414273685]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:56:31,14:56:31,13.64101,9,3,4,21,0.375,0,1,2,0.7,"[19, 19, 19]","[19, 19, 19]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0130643270484234, 1.0174191027312312, 1.0174191027312312]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0447316939578886, 1.059642258610518, 1.059642258610518]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:56:43,14:56:43,11.963696,10,3,4,21,0.375,0,1,2,0.7,"[6, 6, 6]","[6, 6, 6]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:56:55,14:56:55,12.358525,11,3,4,21,0.375,0,1,2,0.7,"[6, 6, 6]","[6, 6, 6]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0471365013651033, 1.0628486684868044, 1.0628486684868044]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:57:08,14:57:08,12.782328,12,3,4,21,0.375,0,1,2,0.7,"[11, 11, 11]","[11, 11, 11]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:57:21,14:57:21,13.167719,13,3,4,21,0.375,0,1,2,0.7,"[8, 8, 8]","[8, 8, 8]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.071807312789276, 1.0957430837190347, 1.0957430837190347]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:57:34,14:57:34,12.650641,14,3,4,21,0.375,0,1,2,0.7,"[9, 9, 9]","[9, 9, 9]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.031960774201694, 1.0426143656022588, 1.0426143656022588]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:57:47,14:57:47,12.417734,15,3,4,21,0.375,0,1,2,0.7,"[9, 9, 9]","[9, 9, 9]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:58:00,14:58:00,13.518129,16,3,4,21,0.375,0,1,2,0.7,"[8, 8, 8]","[8, 8, 8]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:58:14,14:58:14,13.60096,17,3,4,21,0.375,0,1,2,0.7,"[6, 6, 6]","[6, 6, 6]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:58:27,14:58:27,13.57369,18,3,4,21,0.375,0,1,2,0.7,"[8, 8, 8]","[8, 8, 8]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0221383263947401, 1.0295177685263202, 1.0295177685263202]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:58:41,14:58:41,13.534197,19,3,4,21,0.375,0,1,2,0.7,"[10, 10, 9, 9]","[10, 10, 9, 9]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.079456442843696, 1.1059419237915946, 1.1059419237915946]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0110106405230739, 1.0146808540307652, 1.0146808540307652]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:58:57,14:58:57,15.671434,20,3,4,21,0.375,0,1,2,0.7,"[11, 11, 11]","[11, 11, 11]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.038260843137477, 1.0510144575166358, 1.0510144575166358]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0526318410564421, 1.0701757880752563, 1.0701757880752563]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:59:11,14:59:11,14.555316,1,3,4,22,0.375,0,1,2,0.7,"[9, 9, 9]","[9, 9, 9]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:59:24,14:59:24,12.340185,2,3,4,22,0.375,0,1,2,0.7,"[8, 8, 8]","[8, 8, 8]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:59:37,14:59:37,13.654369,3,3,4,22,0.375,0,1,2,0.7,"[7, 7, 7]","[7, 7, 7]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_14:59:50,14:59:50,13.59734,4,3,4,22,0.375,0,1,2,0.7,"[5, 5, 5]","[5, 5, 5]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_15:00:04,15:00:04,13.256807,5,3,4,22,0.375,0,1,2,0.7,"[15, 15, 15]","[15, 15, 15]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0077734467589676, 1.0103645956786236, 1.0103645956786236]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_15:00:16,15:00:16,12.449139,6,3,4,22,0.375,0,1,2,0.7,"[5, 5, 5]","[5, 5, 5]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_15:00:28,15:00:28,11.588366,7,3,4,22,0.375,0,1,2,0.7,"[6, 6, 6]","[6, 6, 6]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.122455462424418, 1.1632739498992242, 1.1632739498992242]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_15:00:40,15:00:40,12.546892,8,3,4,22,0.375,0,1,2,0.7,"[8, 8, 8]","[8, 8, 8]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_15:00:53,15:00:53,13.77978,9,3,4,22,0.375,0,1,2,0.7,"[16, 16, 16]","[16, 16, 16]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0043615991978323, 1.0058154655971097, 1.0058154655971097]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_15:01:05,15:01:05,11.733395,10,3,4,22,0.375,0,1,2,0.7,"[5, 4, 4, 4]","[5, 4, 4, 4]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, nan, nan, nan]","[0.0, nan, nan, nan]","[0.0, nan, nan, nan]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
Iteration_2023-02-24_15:01:20,15:01:20,15.57555,11,4,4,22,0.375,0,1,2,0.7,"[5, 2, 2, 2]","[5, 2, 2, 2]","[1.0, 1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0471365013651033, 1.0314243342434022, 1.0235682506825516, 1.0235682506825516]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, nan, nan, nan, nan]","[0.0, nan, nan, nan, nan]","[0.0, nan, nan, nan, nan]"
Iteration_2023-02-24_15:01:33,15:01:33,12.512331,12,3,4,22,0.375,0,1,2,0.7,"[11, 11, 11]","[11, 11, 11]","[1.0, 1.0, 1.0]",False,"[1, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]"
